municipality_code,municipality_name,prefecture,population_total,population_15_29,population_65_plus,population_2015,households_total,births_annual,data_year,source_url
03214,八幡平市,岩手県,24023,2201,9944,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03215,奥州市,岩手県,112937,12214,39997,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03216,滝沢市,岩手県,55579,8476,14164,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03301,雫石町,岩手県,15731,1564,6078,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03302,葛巻町,岩手県,5634,383,2716,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03303,岩手町,岩手県,12285,1327,4896,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03321,紫波町,岩手県,32147,3744,10088,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03322,矢巾町,岩手県,28056,4526,7370,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03366,西和賀町,岩手県,5134,341,2619,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03381,金ケ崎町,岩手県,15535,2060,4765,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03402,平泉町,岩手県,7252,664,2859,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03441,住田町,岩手県,5045,428,2287,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03461,大槌町,岩手県,11004,1107,4199,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03482,山田町,岩手県,14320,1444,5745,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03483,岩泉町,岩手県,8726,673,3863,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03484,田野畑村,岩手県,3059,244,1296,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03485,普代村,岩手県,2487,202,1067,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03501,軽米町,岩手県,8421,743,3521,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03503,野田村,岩手県,3936,358,1513,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03506,九戸村,岩手県,5378,448,2378,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03507,洋野町,岩手県,15091,1382,6274,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
03524,一戸町,岩手県,11494,1018,4881,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04000,宮城県,宮城県,2301996,328162,638984,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04100,仙台市,宮城県,1096704,177086,257223,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04202,石巻市,宮城県,140151,17616,46507,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04203,塩竈市,宮城県,52203,6292,17682,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04205,気仙沼市,宮城県,61147,6273,23437,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04206,白石市,宮城県,32758,3666,11648,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04207,名取市,宮城県,78718,11018,17878,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04208,角田市,宮城県,27976,3279,10015,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04209,多賀城市,宮城県,62827,9657,15490,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04211,岩沼市,宮城県,44068,6333,11755,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04212,登米市,宮城県,76037,8038,26956,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04213,栗原市,宮城県,64637,6452,26204,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04214,東松島市,宮城県,39098,5346,11587,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04215,大崎市,宮城県,127330,15916,38738,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04216,富谷市,宮城県,51651,7275,11144,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04301,蔵王町,宮城県,11418,1265,4367,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04302,七ヶ宿町,宮城県,1262,142,583,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04321,大河原町,宮城県,23571,3280,6520,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04322,村田町,宮城県,10666,1183,3784,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04323,柴田町,宮城県,38271,6249,11032,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04324,川崎町,宮城県,8345,901,3210,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04341,丸森町,宮城県,12262,1136,5293,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04361,亘理町,宮城県,33087,4185,10389,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04362,山元町,宮城県,12046,1224,4943,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04401,松島町,宮城県,13323,1428,5215,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04404,七ヶ浜町,宮城県,18132,2359,5644,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04406,利府町,宮城県,35182,4909,8649,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04421,大和町,宮城県,28786,4256,6502,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04422,大郷町,宮城県,7813,776,3017,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04424,大衡村,宮城県,5849,821,1709,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04444,色麻町,宮城県,6698,819,2343,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04445,加美町,宮城県,21943,2381,8137,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04501,涌谷町,宮城県,15388,1637,5796,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04505,美里町,宮城県,23994,2736,8547,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04581,女川町,宮城県,6430,975,2333,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
04606,南三陸町,宮城県,12225,1253,4707,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05000,秋田県,秋田県,959502,97486,357568,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05201,秋田市,秋田県,307672,37848,95949,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05202,能代市,秋田県,49968,4474,20765,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05203,横手市,秋田県,85555,7526,33401,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05204,大館市,秋田県,69237,6841,26998,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05206,男鹿市,秋田県,25154,1847,11809,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05207,湯沢市,秋田県,42091,3570,16926,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05209,鹿角市,秋田県,29088,2537,11843,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05210,由利本荘市,秋田県,74707,7877,27783,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05211,潟上市,秋田県,31720,3466,11218,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05212,大仙市,秋田県,77657,7264,29871,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05213,北秋田市,秋田県,30198,2389,13438,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05214,にかほ市,秋田県,23435,2326,9140,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05215,仙北市,秋田県,24610,2058,10533,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05303,小坂町,秋田県,4780,418,2145,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05327,上小阿仁村,秋田県,2063,135,1107,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05346,藤里町,秋田県,2896,169,1413,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05348,三種町,秋田県,15254,1117,6935,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05349,八峰町,秋田県,6577,483,3036,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05361,五城目町,秋田県,8538,652,4038,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05363,八郎潟町,秋田県,5583,447,2477,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05366,井川町,秋田県,4566,451,1977,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05368,大潟村,秋田県,3011,525,954,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05434,美郷町,秋田県,18613,1675,7367,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05463,羽後町,秋田県,13825,1134,5437,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
05464,東成瀬村,秋田県,2704,257,1008,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06000,山形県,山形県,1068027,127607,359554,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06201,山形市,山形県,247590,33872,72341,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06202,米沢市,山形県,81252,11951,25259,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06203,鶴岡市,山形県,122347,13652,43003,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06204,酒田市,山形県,100273,10687,36091,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06205,新庄市,山形県,34432,3922,11370,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06206,寒河江市,山形県,40189,4846,12859,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06207,上山市,山形県,29110,3065,11386,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06208,村山市,山形県,22516,2355,8903,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06209,長井市,山形県,26543,3102,9449,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06210,天童市,山形県,62140,7982,18761,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06211,東根市,山形県,47682,6546,13441,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06212,尾花沢市,山形県,14971,1374,6232,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06213,南陽市,山形県,30420,3498,10339,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06301,山辺町,山形県,13725,1490,4715,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06302,中山町,山形県,10746,1224,3835,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06321,河北町,山形県,17641,1745,6639,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06322,西川町,山形県,4956,445,2262,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06323,朝日町,山形県,6366,580,2828,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06324,大江町,山形県,7646,835,3035,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06341,大石田町,山形県,6577,681,2632,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06361,金山町,山形県,5071,517,1878,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06362,最上町,山形県,8080,696,3260,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06363,舟形町,山形県,5007,391,2103,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06364,真室川町,山形県,7203,641,3006,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06365,大蔵村,山形県,3028,274,1188,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06366,鮭川村,山形県,3902,346,1580,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06367,戸沢村,山形県,4199,362,1704,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06381,高畠町,山形県,22463,2592,7597,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06382,川西町,山形県,14558,1395,5682,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06401,小国町,山形県,7107,711,2882,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06402,白鷹町,山形県,12890,1231,4990,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06403,飯豊町,山形県,6613,597,2555,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06426,三川町,山形県,7601,823,2664,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06428,庄内町,山形県,20151,2085,7578,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
06461,遊佐町,山形県,13032,1094,5507,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
07000,福島県,福島県,1833152,228618,572825,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
07201,福島市,福島県,282693,37878,84304,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
07202,会津若松市,福島県,117376,14895,36307,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
07203,郡山市,福島県,327692,46092,86479,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
07204,いわき市,福島県,332931,40894,102319,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
07205,白河市,福島県,59491,7729,17546,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
07207,須賀川市,福島県,74992,9687,21188,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
07208,喜多方市,福島県,44760,4788,16479,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
07209,相馬市,福島県,34865,4266,10792,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
07210,二本松市,福島県,53557,6346,18406,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
07211,田村市,福島県,35169,3922,12609,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
07212,南相馬市,福島県,59005,6073,20796,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
07213,伊達市,福島県,58240,6741,21008,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
07214,本宮市,福島県,30236,3951,8579,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
07301,桑折町,福島県,11459,1240,4347,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
