municipality_code,financial_capability_index,real_debt_service_ratio_pct,taxable_income_per_capita_yen,homeownership_rate_pct,crime_rate_per_1000,doctors_per_100k,ssds_hospital_count,unemployment_rate_pct,tertiary_industry_pct,dwelling_area_sqm,day_night_pop_ratio,school_count,nursery_children,ssds_data_year,ssds_source_url
27113,,,,53.1,20.77,268.1,5,4.8,68.8,66.25,104.4,17,1359,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27114,,,,28.3,24.8,266.5,5,5.5,75.2,52.32,95.3,25,2511,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27115,,,,40.7,21.94,182.6,9,4.8,73.4,60.38,95.4,15,1398,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27116,,,,46.3,23.3,203.4,17,6.0,68.1,69.64,97.6,21,2350,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27117,,,,44.7,22.19,171.7,7,5.1,75.5,66.14,91.9,15,1165,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27118,,,,47.6,16.82,289.9,9,4.5,75.0,64.76,88.1,25,2918,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27119,,,,55.5,24.27,951.4,7,4.0,80.0,74.98,106.2,19,1437,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27120,,,,36.2,23.05,329.9,7,5.2,78.7,61.58,92.1,28,2176,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27121,,,,47.9,26.29,191.6,7,4.9,75.2,72.03,89.7,23,2361,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27122,,,,30.9,39.46,194.1,11,8.1,72.3,53.8,102.8,16,1564,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27123,,,,39.3,24.96,173.9,8,4.7,74.7,53.97,123.4,23,2686,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27124,,,,50.6,20.53,126.0,7,4.4,71.6,70.95,87.4,17,2272,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27125,,,,46.3,26.38,184.9,4,5.4,75.7,63.21,116.4,24,2112,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27126,,,,38.4,27.63,146.2,10,5.7,68.3,66.48,93.3,35,4063,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27127,,,,36.1,57.84,928.4,8,4.0,80.5,51.99,301.6,17,1564,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27128,,,,33.3,95.08,953.5,8,3.8,80.9,50.83,433.1,16,1191,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27140,0.79,6.1,3623247,60.1,21.63,248.7,43,4.5,73.1,82.91,94.1,141,15508,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27141,,,,50.6,23.05,326.9,11,4.7,71.3,75.24,115.4,26,2309,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27142,,,,64.7,22.29,311.0,7,4.7,70.4,88.4,93.1,19,2425,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27143,,,,70.5,14.72,115.2,2,4.4,74.1,89.34,80.6,15,1398,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27144,,,,67.4,23.81,305.8,6,4.4,72.5,88.67,95.7,20,2468,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27145,,,,61.1,20.68,120.6,4,4.9,75.7,87.3,87.2,29,2526,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27146,,,,50.6,23.75,296.7,11,4.2,76.6,71.63,82.2,23,3868,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27147,,,,80.2,16.17,103.7,2,4.4,64.5,101.68,113.6,9,514,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27202,0.62,6.0,3302428,65.4,24.2,256.0,17,4.6,71.0,96.76,91.7,35,3696,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27203,0.89,2.8,4446795,54.2,15.62,224.6,19,3.9,77.7,75.74,88.9,58,6222,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27204,0.86,1.1,3984467,57.5,15.18,261.9,3,4.0,76.9,80.99,91.2,15,1642,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27205,0.97,-1.2,4394176,50.4,16.36,637.8,15,3.6,78.7,71.6,96.2,56,5118,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27206,0.72,8.5,3465738,56.7,24.73,202.9,4,4.6,73.5,82.94,90.5,11,1323,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27207,0.79,-0.8,3685618,65.8,13.49,460.5,17,4.1,75.0,85.14,87.8,63,5222,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27208,0.66,4.7,3239443,66.4,22.61,206.1,8,4.3,70.9,95.3,88.8,16,1997,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27209,0.72,6.7,3337723,59.6,22.42,418.6,7,4.8,70.5,74.16,93.7,21,2554,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27210,0.78,0.0,3629730,69.0,14.37,329.0,24,4.2,74.4,85.58,89.6,66,7539,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27211,0.96,-1.7,3942229,56.1,17.38,175.5,14,3.9,76.5,76.88,93.9,48,4554,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27212,0.72,3.7,3545675,65.9,23.74,207.8,11,4.6,67.3,85.18,94.6,42,4630,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27213,0.93,9.9,3329311,61.8,21.3,145.8,11,4.5,73.1,94.67,106.0,18,2322,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27214,0.63,-1.1,3473561,64.4,21.09,223.6,7,4.5,72.0,93.63,89.2,28,1743,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27215,0.64,-0.9,3292470,63.8,17.18,174.6,14,5.1,72.0,81.12,88.5,39,4238,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27216,0.61,2.1,3309765,80.8,15.18,255.7,8,4.5,75.4,109.7,85.5,21,1276,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27217,0.59,3.9,3273974,71.2,25.33,189.6,6,5.2,69.3,86.87,91.2,22,2031,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27218,0.73,6.5,3245026,60.4,26.05,177.6,5,5.1,67.3,78.97,96.2,23,2091,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27219,0.73,7.0,3501871,73.8,22.13,329.5,13,4.2,73.8,94.98,87.9,29,3435,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27220,0.93,2.7,4580790,63.8,15.1,259.4,10,3.5,80.4,89.74,87.9,25,1788,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27221,0.61,3.3,3358957,69.7,21.94,151.2,3,4.3,66.5,86.9,93.6,17,988,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27222,0.56,3.6,3473018,75.2,18.95,250.1,7,4.6,70.9,99.09,86.9,18,1906,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27223,0.69,3.7,3139060,50.6,26.05,165.3,5,5.7,66.3,71.69,108.1,20,2081,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27224,0.97,-1.3,3410177,57.9,21.46,93.8,4,4.0,70.1,74.65,109.3,16,2008,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27225,0.81,13.1,3658114,66.5,24.5,167.2,5,4.3,72.4,89.78,93.2,12,1000,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27226,0.61,1.9,3481871,64.4,22.08,196.3,4,4.6,71.2,88.25,86.5,12,1185,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27227,0.75,6.5,3403602,58.5,25.49,196.8,21,4.7,67.3,76.37,103.7,74,7714,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27228,0.71,9.6,2981905,71.5,22.11,126.5,7,5.8,70.3,99.32,94.4,14,854,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27229,0.6,5.5,3511964,66.5,20.08,123.2,3,4.0,70.3,89.81,86.1,9,971,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27230,0.69,8.9,3684249,76.0,14.49,123.9,2,3.9,73.2,96.86,78.9,14,1221,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27231,0.68,3.0,3837828,75.8,16.6,1213.3,7,3.6,76.2,94.71,90.6,10,928,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27232,0.53,7.4,3196668,80.2,14.38,167.8,3,4.3,72.3,106.94,81.3,12,868,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27301,0.74,5.7,3688683,76.3,11.45,132.6,1,3.6,76.3,85.68,79.2,7,704,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27321,0.43,5.6,3212298,97.4,7.71,49.2,0,4.6,77.3,128.7,74.6,6,193,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27322,0.37,15.1,2795918,,11.23,44.1,0,4.0,64.0,,93.9,0,125,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27341,0.56,7.0,3194251,74.4,21.91,108.6,1,6.8,72.7,93.41,90.8,3,410,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27361,0.58,2.3,3365537,77.6,14.1,201.1,2,3.9,74.2,103.81,82.5,9,966,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27362,1.43,4.0,3237436,,25.02,166.0,0,3.1,78.7,,107.6,2,158,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27366,0.49,10.5,3106211,90.3,13.77,115.3,1,4.8,73.3,120.01,85.5,5,180,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27381,0.49,5.5,3330638,,12.68,30.7,0,3.6,66.9,,78.2,3,223,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27382,0.44,6.0,3199544,79.6,14.4,57.3,0,3.4,64.2,122.75,98.2,3,270,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
27383,0.27,8.1,2798029,,12.83,81.5,0,3.7,66.0,,92.4,3,83,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
28100,0.77,4.4,3873347,58.0,18.79,362.8,110,4.3,76.7,77.5,102.3,270,23629,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
28101,,,,59.0,14.6,234.6,7,3.7,78.9,74.5,94.8,25,3693,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
28102,,,,51.2,17.7,215.7,8,3.9,79.9,64.52,94.3,23,2168,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
28105,,,,40.8,28.34,303.3,10,5.2,76.1,58.44,114.1,15,1602,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
28106,,,,50.9,26.61,292.2,8,6.0,72.8,66.65,102.6,21,2058,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
