municipality_code,year,population
22100,2070,448238
22101,2025,23496
22101,2030,21977
22101,2035,20505
22101,2040,19090
22101,2045,17748
22101,2050,16543
22101,2055,15494
22101,2060,14531
22101,2065,13648
22101,2070,12844
22102,2025,210975
22102,2030,206968
22102,2035,202319
22102,2040,197000
22102,2045,191280
22102,2050,185220
22102,2055,178789
22102,2060,171754
22102,2065,164127
22102,2070,156261
22103,2025,234914
22103,2030,222845
22103,2035,210329
22103,2040,197634
22103,2045,185327
22103,2050,173386
22103,2055,161794
22103,2060,150244
22103,2065,138645
22103,2070,127484
22131,2025,236853
22131,2030,230144
22131,2035,223491
22131,2040,216338
22131,2045,208937
22131,2050,201194
22131,2055,193154
22131,2060,184576
22131,2065,175757
22131,2070,167255
22132,2025,129944
22132,2030,127944
22132,2035,125425
22132,2040,122506
22132,2045,119189
22132,2050,115509
22132,2055,111489
22132,2060,107150
22132,2065,102518
22132,2070,97722
22133,2025,109479
22133,2030,105716
22133,2035,101840
22133,2040,97863
22133,2045,93590
22133,2050,88991
22133,2055,84201
22133,2060,79263
22133,2065,74104
22133,2070,68945
22134,2025,96863
22134,2030,93815
22134,2035,90515
22134,2040,87012
22134,2045,83402
22134,2050,79654
22134,2055,75791
22134,2060,71790
22134,2065,67736
22134,2070,63757
22135,2025,90459
22135,2030,87894
22135,2035,85066
22135,2040,81924
22135,2045,78454
22135,2050,74968
22135,2055,71547
22135,2060,67959
22135,2065,64221
22135,2070,60395
22136,2025,104809
22136,2030,105189
22136,2035,105059
22136,2040,104539
22136,2045,103600
22136,2050,102210
22136,2055,100655
22136,2060,98737
22136,2065,96531
22136,2070,94093
22137,2025,11834
22137,2030,10084
22137,2035,8519
22137,2040,7077
22137,2045,5799
22137,2050,4671
22137,2055,3752
22137,2060,3011
22137,2065,2402
22137,2070,1881
22203,2025,190957
22203,2030,181217
22203,2035,171087
22203,2040,160544
22203,2045,149894
22203,2050,139242
22203,2055,128852
22203,2060,118378
22203,2065,107946
22203,2070,97897
22205,2025,31967
22205,2030,29520
22205,2035,27072
22205,2040,24648
22205,2045,22444
22205,2050,20536
22205,2055,18672
22205,2060,16871
22205,2065,15035
22205,2070,13301
22206,2025,102798
22206,2030,98858
22206,2035,94786
22206,2040,90679
22206,2045,86661
22206,2050,82690
22206,2055,78698
22206,2060,74527
22206,2065,70217
22206,2070,66012
22207,2025,121886
22207,2030,117175
22207,2035,112174
22207,2040,106916
22207,2045,101435
22207,2050,95772
22207,2055,90118
22207,2060,84294
22207,2065,78440
22207,2070,72583
22208,2025,62225
22208,2030,58547
22208,2035,54885
22208,2040,51227
22208,2045,47567
22208,2050,43937
22208,2055,40198
22208,2060,36697
22208,2065,33186
22208,2070,29804
22209,2025,93841
22209,2030,89836
22209,2035,85689
22209,2040,81526
22209,2045,77263
22209,2050,73028
22209,2055,68964
22209,2060,64795
22209,2065,60650
22209,2070,56611
22210,2025,253139
22210,2030,244431
22210,2035,234927
22210,2040,224714
22210,2045,213884
22210,2050,202453
22210,2055,190842
22210,2060,178844
22210,2065,166526
22210,2070,154514
22211,2025,173553
22211,2030,168538
22211,2035,162975
22211,2040,157008
22211,2045,150768
22211,2050,144465
22211,2055,138303
22211,2060,131963
22211,2065,125445
22211,2070,118911
22212,2025,133463
22212,2030,128237
22212,2035,122643
22212,2040,116721
22212,2045,110654
22212,2050,104599
22212,2055,98575
22212,2060,92349
22212,2065,85909
22212,2070,79588
22213,2025,115288
22213,2030,112142
22213,2035,108769
22213,2040,105250
22213,2045,101409
22213,2050,97429
22213,2055,93559
22213,2060,89460
22213,2065,85308
22213,2070,81145
22214,2025,137728
22214,2030,133422
22214,2035,128674
22214,2040,123803
22214,2045,118916
22214,2050,113923
22214,2055,108912
22214,2060,103594
22214,2065,98052
22214,2070,92529
22215,2025,83478
22215,2030,81644
22215,2035,79710
22215,2040,77538
22215,2045,75061
22215,2050,72309
22215,2055,69411
22215,2060,66369
22215,2065,63178
22215,2070,59976
22216,2025,89669
22216,2030,89023
22216,2035,87978
22216,2040,86490
22216,2045,84480
22216,2050,82078
22216,2055,79583
22216,2060,76776
22216,2065,73829
22216,2070,70762
22219,2025,18259
22219,2030,16505
22219,2035,14839
22219,2040,13268
22219,2045,11804
22219,2050,10477
22219,2055,9295
22219,2060,8209
22219,2065,7225
22219,2070,6315
22220,2025,49471
22220,2030,47518
22220,2035,45520
22220,2040,43573
22220,2045,41490
22220,2050,39264
22220,2055,37115
22220,2060,34995
22220,2065,32879
22220,2070,30856
22221,2025,56139
22221,2030,53734
22221,2035,51234
22221,2040,48587
22221,2045,45797
22221,2050,42919
22221,2055,40015
22221,2060,37134
22221,2065,34170
22221,2070,31261
22222,2025,25359
22222,2030,22801
22222,2035,20362
22222,2040,18037
22222,2045,15837
22222,2050,13799
22222,2055,11970
22222,2060,10355
22222,2065,8904
22222,2070,7599
22223,2025,29276
22223,2030,27544
22223,2035,25749
22223,2040,23889
22223,2045,21970
22223,2050,20054
22223,2055,18273
22223,2060,16525
22223,2065,14838
22223,2070,13270
22224,2025,47856
22224,2030,47002
22224,2035,45921
22224,2040,44675
22224,2045,43347
22224,2050,41851
22224,2055,40412
22224,2060,38869
22224,2065,37250
22224,2070,35602
22225,2025,46244
22225,2030,44095
22225,2035,41796
22225,2040,39479
22225,2045,37175
22225,2050,34931
22225,2055,32721
22225,2060,30555
22225,2065,28348
22225,2070,26185
22226,2025,42299
22226,2030,39594
22226,2035,36942
22226,2040,34286
22226,2045,31490
22226,2050,28761
22226,2055,26236
22226,2060,23756
22226,2065,21423
22226,2070,19241
22301,2025,11443
22301,2030,10255
22301,2035,9121
22301,2040,8032
22301,2045,7008
22301,2050,6108
22301,2055,5311
22301,2060,4586
22301,2065,3929
22301,2070,3323
22302,2025,6253
22302,2030,5780
22302,2035,5357
22302,2040,4951
22302,2045,4551
22302,2050,4165
22302,2055,3804
22302,2060,3480
22302,2065,3173
22302,2070,2893
22304,2025,7119
22304,2030,6496
22304,2035,5903
22304,2040,5336
22304,2045,4786
22304,2050,4318
22304,2055,3889
22304,2060,3503
22304,2065,3134
22304,2070,2795
22305,2025,5400
22305,2030,4821
22305,2035,4273
22305,2040,3735
22305,2045,3256
22305,2050,2807
22305,2055,2403
22305,2060,2068
22305,2065,1774
22305,2070,1517
22306,2025,6136
22306,2030,5328
22306,2035,4608
22306,2040,3937
22306,2045,3324
22306,2050,2808
22306,2055,2362
22306,2060,1990
22306,2065,1680
22306,2070,1401
22325,2025,35347
22325,2030,33853
22325,2035,32203
22325,2040,30491
22325,2045,28828
22325,2050,27145
22325,2055,25474
22325,2060,23800
22325,2065,22071
22325,2070,20368
22341,2025,30742
22341,2030,29655
22341,2035,28429
22341,2040,27113
22341,2045,25708
22341,2050,24190
22341,2055,22603
22341,2060,20945
22341,2065,19225
22341,2070,17547
22342,2025,43122
22342,2030,43124
22342,2035,42875
22342,2040,42435
22342,2045,41873
22342,2050,41046
22342,2055,40014
22342,2060,38826
22342,2065,37517
22342,2070,36134
22344,2025,17845
22344,2030,16776
22344,2035,15750
22344,2040,14689
22344,2045,13647
22344,2050,12583
22344,2055,11559
22344,2060,10596
22344,2065,9688
22344,2070,8806
22424,2025,28347
22424,2030,27745
22424,2035,27029
22424,2040,26175
22424,2045,25144
22424,2050,24034
22424,2055,22918
22424,2060,21716
22424,2065,20464
22424,2070,19204
22429,2025,5262
22429,2030,4527
22429,2035,3868
22429,2040,3296
22429,2045,2785
22429,2050,2329
22429,2055,1937
22429,2060,1605
22429,2065,1334
22429,2070,1113
22461,2025,15866
22461,2030,14742
22461,2035,13631
22461,2040,12537
22461,2045,11512
22461,2050,10474
22461,2055,9554
22461,2060,8640
22461,2065,7834
22461,2070,7084
23100,2025,2400987
23100,2030,2376560
23100,2035,2344727
23100,2040,2304026
23100,2045,2254668
23100,2050,2200732
23100,2055,2139523
23100,2060,2070244
23100,2065,1992413
23100,2070,1911727
23101,2025,179089
23101,2030,178272
23101,2035,176793
23101,2040,174530
23101,2045,171582
23101,2050,168355
23101,2055,164590
23101,2060,160004
23101,2065,154769
23101,2070,149334
23102,2025,102433
23102,2030,103521
23102,2035,104113
23102,2040,103966
23102,2045,103141
23102,2050,101813
23102,2055,99895
23102,2060,97433
23102,2065,94479
23102,2070,91221
23103,2025,170407
23103,2030,166494
23103,2035,162103
23103,2040,157559
23103,2045,153020
23103,2050,148697
23103,2055,143987
23103,2060,138996
23103,2065,133601
23103,2070,128068
23104,2025,151599
23104,2030,150175
23104,2035,148499
23104,2040,146362
23104,2045,143747
23104,2050,140687
23104,2055,137033
23104,2060,132902
23104,2065,128138
23104,2070,123199
23105,2025,147624
23105,2030,145524
23105,2035,143288
23105,2040,140743
23105,2045,137720
23105,2050,134411
23105,2055,130679
23105,2060,126608
23105,2065,121951
23105,2070,117088
23106,2025,100698
23106,2030,99651
23106,2035,99237
23106,2040,98528
23106,2045,96952
23106,2050,95006
23106,2055,92654
23106,2060,90062
23106,2065,87043
23106,2070,83557
23107,2025,115350
23107,2030,114598
23107,2035,113454
23107,2040,111551
23107,2045,109020
23107,2050,106420
23107,2055,103593
23107,2060,100293
23107,2065,96648
23107,2070,92839
23108,2025,117003
23108,2030,115995
23108,2035,114633
23108,2040,112705
23108,2045,110341
23108,2050,107729
23108,2055,104859
23108,2060,101647
23108,2065,98110
23108,2070,94536
23109,2025,67058
23109,2030,66493
23109,2035,65734
23109,2040,64672
23109,2045,63274
23109,2050,61736
23109,2055,60028
23109,2060,58125
23109,2065,55989
23109,2070,53769
23110,2025,213570
23110,2030,210402
23110,2035,205983
23110,2040,201061
23110,2045,195708
23110,2050,190138
23110,2055,183972
23110,2060,177208
23110,2065,169645
23110,2070,161896
23111,2025,139143
23111,2030,133699
23111,2035,127501
23111,2040,120816
23111,2045,113991
23111,2050,107339
23111,2055,100627
23111,2060,93592
23111,2065,86293
23111,2070,79146
23112,2025,138463
23112,2030,133441
23112,2035,128478
23112,2040,123472
23112,2045,118611
23112,2050,114010
23112,2055,109289
23112,2060,104392
23112,2065,99242
23112,2070,94150
23113,2025,178380
23113,2030,177899
23113,2035,176510
23113,2040,174281
23113,2045,171317
23113,2050,167846
23113,2055,163770
23113,2060,158972
23113,2065,153359
23113,2070,147440
23114,2025,248921
23114,2030,251645
23114,2035,252861
23114,2040,252585
23114,2045,250926
23114,2050,248021
23114,2055,244073
23114,2060,238876
23114,2065,232547
23114,2070,225741
23115,2025,171692
23115,2030,170121
23115,2035,168344
23115,2040,165974
23115,2045,162764
23115,2050,159183
23115,2055,154970
23115,2060,150276
23115,2065,144966
23115,2070,139508
23116,2025,159557
23116,2030,158630
23116,2035,157196
23116,2040,155221
23116,2045,152554
23116,2050,149341
23116,2055,145504
23116,2060,140858
23116,2065,135633
23116,2070,130235
23201,2025,367741
23201,2030,358973
23201,2035,349056
23201,2040,337918
23201,2045,325973
23201,2050,313475
23201,2055,300322
23201,2060,286027
23201,2065,270816
23201,2070,255657
23202,2025,391721
23202,2030,389127
23202,2035,384854
23202,2040,378561
23202,2045,370544
23202,2050,361221
23202,2055,350933
23202,2060,339163
23202,2065,326279
23202,2070,312967
23203,2025,389831
23203,2030,381355
23203,2035,371756
23203,2040,361380
23203,2045,350677
23203,2050,339596
23203,2055,327344
23203,2060,313542
23203,2065,298325
23203,2070,283171
23204,2025,128375
23204,2030,124062
23204,2035,119337
23204,2040,114521
23204,2045,109955
23204,2050,105705
23204,2055,101295
23204,2060,96550
23204,2065,91497
23204,2070,86528
23205,2025,124491
23205,2030,122406
23205,2035,119799
23205,2040,116831
23205,2045,113569
23205,2050,110048
23205,2055,106146
23205,2060,101799
23205,2065,97123
23205,2070,92501
23206,2025,311816
23206,2030,306498
23206,2035,300027
23206,2040,292861
23206,2045,285497
23206,2050,277877
23206,2055,269336
23206,2060,259670
23206,2065,248764
23206,2070,237465
23207,2025,182452
23207,2030,179012
23207,2035,174995
23207,2040,170388
23207,2045,165317
23207,2050,159971
23207,2055,154277
23207,2060,148047
23207,2065,141318
23207,2070,134460
23208,2025,65572
23208,2030,62079
23208,2035,58457
23208,2040,54820
23208,2045,51183
23208,2050,47576
23208,2055,43869
23208,2060,40070
23208,2065,36094
23208,2070,32232
23209,2025,75979
23209,2030,74796
23209,2035,73407
23209,2040,71789
23209,2045,69977
23209,2050,67951
23209,2055,65711
23209,2060,63184
23209,2065,60435
23209,2070,57641
23210,2025,157769
23210,2030,157519
23210,2035,156414
23210,2040,154270
23210,2045,151258
23210,2050,147730
23210,2055,143757
23210,2060,139163
23210,2065,133896
23210,2070,128276
23211,2025,371833
23211,2030,366279
23211,2035,358824
23211,2040,349428
23211,2045,338847
23211,2050,327890
23211,2055,316523
23211,2060,304053
23211,2065,290695
23211,2070,276785
23212,2025,186884
23212,2030,187618
23212,2035,187416
23212,2040,185870
23212,2045,183303
23212,2050,179895
23212,2055,175811
23212,2060,171030
23212,2065,165432
23212,2070,159575
23213,2025,172999
23213,2030,171237
23213,2035,168892
23213,2040,165866
23213,2045,162291
23213,2050,158428
23213,2055,154311
23213,2060,149552
23213,2065,144272
23213,2070,138839
23214,2025,77916
23214,2030,75263
23214,2035,72456
23214,2040,69541
23214,2045,66669
23214,2050,63854
23214,2055,60971
23214,2060,57838
23214,2065,54534
23214,2070,51350
23215,2025,74069
23215,2030,71460
23215,2035,68582
23215,2040,65741
23215,2045,63008
23215,2050,60486
23215,2055,57833
23215,2060,54997
23215,2065,51881
23215,2070,48722
23216,2025,59031
23216,2030,59754
23216,2035,60258
23216,2040,60520
23216,2045,60487
23216,2050,60252
23216,2055,59822
23216,2060,59091
23216,2065,58130
23216,2070,57049
23217,2025,97945
23217,2030,95080
23217,2035,91866
23217,2040,88528
23217,2045,85212
23217,2050,81873
23217,2055,78253
23217,2060,74258
23217,2065,69950
23217,2070,65736
23220,2025,129929
23220,2030,125874
23220,2035,121502
23220,2040,116927
23220,2045,112322
23220,2050,107749
23220,2055,103012
23220,2060,98038
23220,2065,92802
23220,2070,87613
23221,2025,42205
23221,2030,39005
23221,2035,35845
23221,2040,32711
23221,2045,29670
23221,2050,26794
23221,2055,24107
23221,2060,21561
23221,2065,19117
23221,2070,16823
23222,2025,119012
23222,2030,118326
23222,2035,117071
23222,2040,115366
23222,2045,113328
23222,2050,111011
23222,2055,108389
23222,2060,105247
23222,2065,101711
23222,2070,97950
23223,2025,102104
23223,2030,102935
23223,2035,103210
23223,2040,102877
23223,2045,102020
23223,2050,100753
23223,2055,99098
23223,2060,97116
23223,2065,94617
23223,2070,91698
23224,2025,80933
23224,2030,78946
23224,2035,76558
23224,2040,74003
23224,2045,71452
23224,2050,69015
23224,2055,66512
23224,2060,63776
23224,2065,60802
23224,2070,57806
23225,2025,72482
23225,2030,72154
23225,2035,71515
23225,2040,70568
23225,2045,69183
23225,2050,67486
23225,2055,65517
23225,2060,63295
23225,2065,60785
23225,2070,58180
23226,2025,82653
23226,2030,81702
23226,2035,80282
23226,2040,78606
23226,2045,76817
23226,2050,74947
23226,2055,72810
23226,2060,70268
23226,2065,67314
23226,2070,64288
23227,2025,46601
23227,2030,46888
23227,2035,46993
23227,2040,46841
23227,2045,46416
23227,2050,45703
23227,2055,44763
23227,2060,43566
23227,2065,42207
23227,2070,40766
23228,2025,47128
23228,2030,45956
23228,2035,44661
23228,2040,43305
23228,2045,41978
23228,2050,40553
23228,2055,38984
23228,2060,37343
23228,2065,35588
23228,2070,33822
23229,2025,68205
23229,2030,66646
23229,2035,64982
23229,2040,63268
23229,2045,61512
23229,2050,59746
23229,2055,57808
23229,2060,55719
23229,2065,53369
23229,2070,50916
23230,2025,93348
23230,2030,94338
23230,2035,94571
23230,2040,94151
23230,2045,93236
23230,2050,91849
23230,2055,89979
23230,2060,87606
23230,2065,84776
23230,2070,81787
23231,2025,58574
23231,2030,55529
23231,2035,52388
23231,2040,49089
23231,2045,45722
23231,2050,42454
23231,2055,39257
23231,2060,36121
23231,2065,33009
23231,2070,30064
23232,2025,59084
23232,2030,55823
23232,2035,52494
23232,2040,49235
23232,2045,46064
23232,2050,42951
23232,2055,39888
23232,2060,36771
23232,2065,33594
23232,2070,30568
23233,2025,67607
23233,2030,67328
23233,2035,66790
23233,2040,65987
23233,2045,64913
23233,2050,63527
23233,2055,61868
23233,2060,60012
23233,2065,58022
23233,2070,55974
23234,2025,86947
23234,2030,86540
23234,2035,85696
23234,2040,84586
23234,2045,83326
23234,2050,81838
23234,2055,80009
23234,2060,77795
23234,2065,75196
23234,2070,72352
23235,2025,42892
23235,2030,41749
23235,2035,40467
23235,2040,39043
23235,2045,37589
23235,2050,36072
23235,2055,34442
23235,2060,32710
23235,2065,30877
23235,2070,28996
23236,2025,69240
23236,2030,68556
23236,2035,67617
23236,2040,66513
23236,2045,65095
23236,2050,63350
23236,2055,61245
23236,2060,58743
23236,2065,56010
23236,2070,53244
23237,2025,86702
23237,2030,84354
23237,2035,81735
23237,2040,79228
23237,2045,76847
23237,2050,74450
23237,2055,71734
23237,2060,68650
23237,2065,65339
23237,2070,62066
23238,2025,66856
23238,2030,68520
23238,2035,69450
23238,2040,69617
23238,2045,69268
23238,2050,68505
23238,2055,67370
23238,2060,65788
23238,2065,63860
